Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	jg.note	rat.owner	exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
451	451	451	451	added 03022021	Anterwp3	yes	epi2anat	1038	103807	1	8	2/12/2016	Wistar	Wistar Han IGS	Male	2-4	80	300-350	302	Mother + father: Charles River	First generation in-house breeding		resting-state	isoflurane / medetomidine	5 /  0.05	isoflurane / medetomidine	0.4 / 0.1	s.c.	40.0	40 min	free-breathing	80.0	80			37			Bruker	AvanceIII	7.0	T+R	RT-phased array		RARE	T2	2.25	0.011	GE-EPI	2.0	0.029	90.0	0.234 mm x 0.234 mm	20.0	0.7	0.1	300.0	1.3	mapshim (fieldmap)	2nd	400000	yes	LR							4.9984019575000005	0.0625412508212704	0.0084086947811611	0.0450797926777818	0.0380619240463898		0.0566467603580711	-0.0269807746591294	0.0252272405809634	0.0164725401512878		0.0662343290015729	0.0235037245946278	0.0500571455187272	0.0995654339567454		0.1035946357492624	0.0249024233921226	0.041104305375518	0.0388639875357453		0.0867773487875574	0.0369632315057189	0.0328319520416903	0.0205779511347273	
452	452	452	452	added 03022021	Anterwp3			1038	103808	1	9	2/12/2016	Wistar	Wistar Han IGS	Male	2-4	80	350-400	373	Mother + father: Charles River	First generation in-house breeding		resting-state	isoflurane / medetomidine	5 /  0.05	isoflurane / medetomidine	0.4 / 0.1	s.c.	40.0	40 min	free-breathing	70.0	67.5			37			Bruker	AvanceIII	7.0	T+R	RT-phased array		RARE	T2	2.25	0.011	GE-EPI	2.0	0.029	90.0	0.234 mm x 0.234 mm	20.0	0.7	0.1	300.0	1.3	mapshim (fieldmap)	2nd	400000	yes	LR							24.48211841	0.0637911422362523	0.2830304920755686	0.0206359290195649	0.022137974569407		0.0922163894613452	0.2149074041651005	0.0894429091737352	0.0300577535685817		0.089478963717135	0.2890241608581656	-0.0005181736560548	0.0589252193980755		0.07545380015309	0.3263332200870169	0.1320482526345331	0.045453718730698		0.0490530703625947	0.316122093702984	0.122363880779756	0.0025055177855237	
453	453	453	453	added 03022021	Anterwp3	yes	epi2anat	1038	103809	1	10	2/12/2016	Wistar	Wistar Han IGS	Male	2-4	80	350-400	353	Mother + father: Charles River	First generation in-house breeding		resting-state	isoflurane / medetomidine	5 /  0.05	isoflurane / medetomidine	0.4 / 0.1	s.c.	40.0	40 min	free-breathing	70.0	72.5			37			Bruker	AvanceIII	7.0	T+R	RT-phased array		RARE	T2	2.25	0.011	GE-EPI	2.0	0.029	90.0	0.234 mm x 0.234 mm	20.0	0.7	0.1	300.0	1.3	mapshim (fieldmap)	2nd	400000	yes	LR							3.7270472365	0.0506555331996232	0.3623630607340684	0.152564980349665	0.0518142715230092		0.0103534390170977	0.3378734277856659	0.1029536681330089	0.0135312127907314		0.0296781354192356	0.283208040293839	0.1552573708394684	0.1227165918751376		0.042476847679006	0.1538780914590281	0.1196206516367116	0.1006558849014495		0.0258943876854998	0.1652897359642478	0.135435489428864	0.09246553435766	
454	454	454	454	added 03022021	ZI1			1039	103900	1	ZI_R120411A	4/11/2012	Sprague Dawley	Spague Dawley	male	2-4	68	350-400	380	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	37	Free-breathing	60.0	64	220.0	213	35.6	75%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							23.82958581	0.082788063958157	0.1250183306590374	0.1029523512223641	0.1269993499102333		0.050921694433627	0.0786453015046989	0.0110988263194995	0.0667990686526163		0.0789425583770679	0.1271361827809207	0.1033940331356973	0.1306998753620193		0.0248155246250546	0.0446594783551773	0.0753599578371216	0.0525454837653181		0.0141028069582291	0.0455802053397078	0.0657547527615817	0.0524498398082829	
455	455	455	455	added 03022021	ZI1	yes	epi2anat	1039	103901	1	ZI_R120411E	4/11/2012	Sprague Dawley	Spague Dawley	male	2-4	68	350-400	384	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	44	Free-breathing	100.0	98	270.0	269		80%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							0.01609654211	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	
456	456	456	456	added 03022021	ZI1			1039	103902	1	ZI_R120412D	4/12/2012	Sprague Dawley	Spague Dawley	male	2-4	69	350-400	373	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	39	Free-breathing	90.0	94	240.0	242	36.4	66%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							30.361685515	-0.0536661477782869	0.0738531995201466	0.0368540180090238	0.0332884037998013		0.0289589986760791	0.0957811400611325	0.0506082659094668	-0.0024599164693621		-0.0528975155812441	0.0701697667376529	0.0371415167535827	0.0348887486815879		0.003909206796694	0.0991310350502061	-0.0051341118804168	-0.032923593373344		-0.0022068917234009	0.1044558618603378	-0.0056246931459549	-0.0239068819423211	
457	457	457	457	added 03022021	ZI1			1039	103903	1	ZI_R120413C	4/13/2012	Sprague Dawley	Spague Dawley	male	2-4	70	350-400	392	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	34	Free-breathing	70.0	74	220.0	217		65%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							29.744539005	0.0525370347455544	0.1034222128068639	0.1981683234833021	0.0075433517857536		0.0445339958567673	0.0963023940785246	0.111921137723452	-0.0070500296789049		0.0525370347455544	0.1034222128068639	0.1981683234833021	0.0075433517857536		0.0488942431406455	0.0719010049208912	0.1067235617345864	-0.0375712987023919		0.0668255163750907	0.0518082626372735	0.1248206124410214	-0.0412606485207874	
458	458	458	458	added 03022021	ZI1			1039	103904	1	ZI_R120416B	4/16/2012	Sprague Dawley	Spague Dawley	male	2-4	71	400-450	416	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	37	Free-breathing	70.0	67	280.0	271	63.6	48%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							30.180969515	0.1589102377094718	0.3261340629291939	0.1769346189337877	0.0039746469383018		0.115143332329734	0.2443586296887148	0.167928291018275	0.0049161072875949		0.1589102377094718	0.3261340629291939	0.1769346189337877	0.0039746469383018		0.175473684648553	0.2639942456550096	0.129745588021702	0.0251483545225714		0.1735379644624462	0.2700952464999597	0.0988929528774339	0.0081632436067211	
459	459	459	459	added 03022021	ZI1	yes	epi2anat	1039	103905	1	ZI_R120417A	4/17/2012	Sprague Dawley	Spague Dawley	male	2-4	72	400-450	447	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	39	Free-breathing	80.0	76	210.0	208	33.7	83%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							4.342603025	0.0503364756911609	-0.0400509420392041	0.0097849332587363	-0.1597627473782078		0.012082419289188	0.0450624444311943	0.043906682354795	-0.0585031409176306		0.0500137269287708	-0.024489037791034	0.0129529639804243	-0.1671497965858409		0.0801526936181572	-0.0578755822560911	0.0550979558505372	-0.1494239267646565		0.0751854032375353	-0.050726888713929	0.0573617716535537	-0.1417620016617219	
460	460	460	460	added 03022021	ZI1			1039	103906	1	ZI_R120417E	4/17/2012	Sprague Dawley	Spague Dawley	male	2-4	72	400-450	417	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	36	Free-breathing	80.0	80	250.0	248	36.5	90%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							24.72075154	0.19648103033626	0.1647758423140387	0.1410765471354926	0.0333192893933957		0.0967534471112539	0.0717482440860463	0.115150378895972	0.0257960084645241		0.1987560387554828	0.1737637375413081	0.1253920426052756	0.0453009760949801		0.1820656904895905	0.2333842704670117	0.1704670857338865	0.0444860252264041		0.153745987740963	0.2183294817401371	0.1604701345882744	0.0261792982788465	
461	461	461	461	added 03022021	ZI1			1039	103907	1	ZI_R120418D	4/18/2012	Sprague Dawley	Spague Dawley	male	2-4	73	400-450	443	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	38	Free-breathing	90.0	93	270.0	268		69%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							28.617720225	0.1650290102972444	0.342916813453493	0.1596226194244131	0.0142680025703575		0.0847647811259141	0.3933093457783754	0.176641680041116	-0.046628258312257		0.1686743348490012	0.3420000586189815	0.1621810071468125	0.0132247422280631		0.163291640603021	0.3240305232212997	0.1732392423235727	-0.0037981716497273		0.1407548840426045	0.2664192063235691	0.1643291622010293	-0.0270860158218243	
462	462	462	462	added 03022021	ZI1			1039	103908	1	ZI_R120419C	4/19/2012	Sprague Dawley	Spague Dawley	male	2-4	74	400-450	409	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	35	Free-breathing	100.0	97	220.0	221	36.4	82%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							30.458459805	0.2125551731454466	0.1762517916761287	0.2329651771055211	-0.0499182854189795		0.1912849307550449	0.1051224950932021	0.1849244679684916	-0.0266931295236249		0.195770795586764	0.1786190368529178	0.2299863253587153	-0.0086537434583579		0.1824040306728673	0.1305394412766043	0.3115526483157537	-0.0847899911428989		0.1826961927381345	0.1250150064454206	0.299195656977438	-0.0694590148926665	
463	463	463	463	added 03022021	ZI1			1039	103909	1	ZI_R120420B	4/20/2012	Sprague Dawley	Spague Dawley	male	2-4	75	400-450	430	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	35	Free-breathing	70.0	69	300.0	294	36.5	95%		Bruker	Advance III	9.4	T+R	RT-phased Array		FISP		0.008	0.004	GE-EPI	1.7	0.017	60.0	365x365	29.0	0.5	0.2	300.0	1.39	mapshim	1st, 2nd	250000	yes	LR							23.488053525	0.0812825134076579	0.1573498750054835	0.0091121206354489	-0.0294350107226269		0.0083129316392105	0.1072954726739086	0.0222737345618267	0.0127159210555215		0.0615710405963157	0.1503981282286899	0.0100005418552811	-0.0115390967070642		0.0864008176741308	0.1685475862649345	0.0510647749752723	-0.0383292558714002		0.0860890000866031	0.1726206542283303	0.0348678881736316	-0.034052759152688	
464	464	464	464	added 03022021	ZI2			1040	104000	1	ZI_R140804A	8/4/2014	Sprague Dawley	Spague Dawley	male	2-4	69	400-450	415	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		40.0	36	Free-breathing	30.0	34	260.0	261	33.4			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							38.792248565	0.233258813936753	0.1396869914911237	0.1396802089055644	-0.0325926136101208		0.1164951672567813	0.1323771448143783	0.100361184655343	-0.002625509398807		0.233258813936753	0.1396869914911237	0.1396802089055644	-0.0325926136101208		0.4587302657411262	0.6116542886939622	0.5069643282624923	0.5548712120947425		0.7169700631897639	0.7492741724816983	0.2599929880509843	0.5372896999512404	
465	465	465	465	added 03022021	ZI2			1040	104001	1	ZI_R140805B	8/5/2014	Sprague Dawley	Spague Dawley	male	2-4	70	400-450	440	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	30	Free-breathing	80.0	79	290.0	288	34.5			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							38.83398269	0.0683561377675543	0.0426133615853027	0.0359509308199881	0.0615395565965876		0.0441389038019534	0.0060467638447032	0.083919645834397	0.0005081992880009		0.0683561377675543	0.0426133615853027	0.0359509308199881	0.0615395565965876		0.1735535311804268	0.2539223230225852	-0.0439199711885458	-0.0030413003821462		0.1506268664511973	0.1928940045481852	-0.0740752700511414	0.0181916716393444	
466	466	466	466	added 03022021	ZI2			1040	104002	1	ZI_R140806C	8/6/2014	Sprague Dawley	Spague Dawley	male	2-4	71	400-450	438	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	31	Free-breathing	100.0	102	310.0	312	34.2			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							41.453094435	-0.0091536349329133	0.0808036611551002	0.3530634246729435	0.0277379124885417		-0.0243007583518733	-0.0145294792213423	0.1755658354653858	0.0369564144086375		-0.0091536349329133	0.0808036611551002	0.3530634246729435	0.0277379124885417		0.0638553813410138	0.0437881808273649	0.2582451835409992	0.0857599249019252		0.0762015173628769	0.0342975820452734	0.2532113160508598	0.0114560134149674	
467	467	467	467	added 03022021	ZI2			1040	104003	1	ZI_R140807D	8/7/2014	Sprague Dawley	Spague Dawley	male	2-4	72	400-450	426	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	32	Free-breathing	90.0	88	280.0	278	34			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							22.37383114	-0.0542112936453251	0.0278524397865016	0.0809987071963558	-0.1885473344601888		-0.012232681016998	0.0195947986238251	0.0520181763117195	-0.0808174051744415		-0.0638871895790243	0.0351542493045636	0.0842776003646923	-0.1971240353777459		-0.1664319791421124	0.0254457555085718	0.0666833508731298	-0.1794198966225843		-0.1624393334530573	0.020203608160405	0.0643293434609147	-0.1787828217359538	
468	468	468	468	added 03022021	ZI2	yes	epi2anat	1040	104004	1	ZI_R140808A	8/8/2014	Sprague Dawley	Spague Dawley	male	2-4	73	450-500	458	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	34	Free-breathing	80.0	81	270.0	272	34			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							15.28264516	0.0823922522537908	-0.1568723113699946	-0.0870240696934631	0.0486751390258374		0.0558858890473583	-0.0527750013646342	-0.061486447672196	0.0273278300689273		0.0823922522537908	-0.1568723113699946	-0.0870240696934631	0.0486751390258374		0.0577499082096493	-0.0162082227913434	-0.2047419567424423	0.3549443300177711		0.0754163769554732	-0.0045994354493581	-0.2142691380404629	0.3259997159617693	
469	469	469	469	added 03022021	ZI2			1040	104005	1	ZI_R140811B	8/11/2014	Sprague Dawley	Spague Dawley	male	2-4	76	400-450	447	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	31	Free-breathing	80.0	80	250.0	248	33.5			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							32.2026848	0.0015659917476473	0.0981614383248539	0.1801977150629972	-0.0035860113174602		-0.0040321909762061	0.091394738370296	0.1701967537385439	0.013481835053946		0.0015659917476473	0.0981614383248539	0.1801977150629972	-0.0035860113174602		0.0254187142550033	0.0978823680759761	0.1608951297945018	0.0048758585338362		0.0528200568440636	0.072099311879213	0.1569307937793675	7.041238613409501e-05	
470	470	470	470	added 03022021	ZI2			1040	104006	1	ZI_R140812C	8/12/2014	Sprague Dawley	Spague Dawley	male	2-4	77	450-500	463	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	31	Free-breathing	90.0	87	290.0	287	33.5			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							33.332521740000004	-0.0309547967083702	0.1733130193020836	0.0310512103372249	-0.074287631202477		-0.0070271442186926	0.1390722597311043	0.0015062407222175	-0.0118514663726393		-0.0305238196668729	0.1742540920555283	0.0324753356993453	-0.076519445841477		-0.0671276720290015	0.0734151822926519	-0.0501857722668153	-0.0996267321955654		-0.0685170435114035	0.0774783579240999	-0.0260945469722646	-0.1192605778517957	
471	471	471	471	added 03022021	ZI2			1040	104007	1	ZI_R140813D	8/13/2014	Sprague Dawley	Spague Dawley	male	2-4	78	450-500	471	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	31	Free-breathing	80.0	84	240.0	243	33			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							26.473837505	-0.0007792309809489	0.0065196055103098	-0.0039165156349811	0.0017093008255453		0.0329914503759032	-0.0006521726930645	0.0633407304897928	-0.0357681677542596		-0.0001683166691386	0.0113149863206369	0.0009760450505495	0.0271888404164862		-0.0773335969203337	0.0668722433993768	0.1268158099048283	-0.2301247414677704		-0.0742401425336218	0.0074538068812811	0.1299247246548124	-0.2786692256808535	
472	472	472	472	added 03022021	ZI2			1040	104008	1	ZI_R140814A	8/14/2014	Sprague Dawley	Spague Dawley	male	2-4	79	450-500	473	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	30	Free-breathing	70.0	68	230.0	234	32.8			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							31.751071405	-0.0578036519530992	0.1694672083962776	0.1067457245592465	0.0457117795167905		0.0106292112498695	0.1008530048688826	0.1077095873362856	-0.0137482012428927		-0.0613132486792221	0.1699173221339499	0.1044696132961637	0.0344028892579496		-0.0522819197032465	0.1062155104986558	0.0517355496029781	0.0142451368357811		-0.0574791337062017	0.1648937029810594	0.0481770590988199	0.0351563357051941	
473	473	473	473	added 03022021	ZI2			1040	104009	1	ZI_R140815A	8/15/2014	Sprague Dawley	Spague Dawley	male	2-4	80	450-500	467	Janvier			resting-state	isoflurane / medetomidine	4 /  0.07	isoflurane / medetomidine	0.5 / 0.28		30.0	30	Free-breathing	80.0	78	230.0	234	31.9			Bruker	Advance III	9.4	T+R	Cryo-phased Array		turboRARE		1.2	0.05	GE-EPI	1.5	0.017	60.0	365x365	30.0	0.5	0.2	340.0	2	mapshim	1st, 2nd	250000	yes	LR							37.132666975	0.0494922004843558	0.1012957249450877	0.0386532553384576	-0.0817901971624754		0.0033877140123116	0.069280999587929	0.0324765497337186	-0.0291197499788306		0.0494922004843558	0.1012957249450877	0.0386532553384576	-0.0817901971624754		0.0440795365656535	0.1607239830709166	0.1419593427843747	-0.1658006776068928		0.0460073443265701	0.1871272336694575	0.1867080951779986	-0.1110414559251171	
474	474	474	474	added 04092020	KHChuang			2001	200100	1	s_20121214_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-60			36.5±0.5			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.4	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	34.688061125000004																									
475	475	475	475	added 04092021	KHChuang			2001	200101	1	s_20121229_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-401		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-61			36.5±0.6			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.5	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	40.605675045																									
476	476	476	476	added 04092022	KHChuang			2001	200102	1	s_20130103_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-402		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-62			36.5±0.7			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.6	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	45.24152476																									
477	477	477	477	added 04092023	KHChuang			2001	200103	1	s_20130108_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-403		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-63			36.5±0.8			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.7	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	42.14278757																									
478	478	478	478	added 04092024	KHChuang			2001	200104	1	s_20130205_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-404		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-64			36.5±0.9			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.8	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	15.26565219																									
479	479	479	479	added 04092025	KHChuang			2001	200105	1	s_20130207_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-405		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-65			36.5±0.10			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.9	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	27.27756086																									
480	480	480	480	added 04092026	KHChuang			2001	200106	1	s_20130210_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-406		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-66			36.5±0.11			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.10	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	26.969923695																									
481	481	481	481	added 04092027	KHChuang			2001	200107	1	s_20130210_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-407		in-house		stimulus-evoked	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-67			36.5±0.12			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.11	12.0	1.0	0.1	150.0	0	3Dshim	2nd	250000	yes	LR		forepaw.b	electric	60, 140, 220	20, 20, 20	block: 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF - 20s ON - 60s OFF	29.173042775																									
