exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	maxFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
		1056	105602	1	3	12/12/2019	Sprague Dawley	SD	Male	1-2		250-300	299	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		160.0	160	ventilated	90.0	90		384	37	2.9		Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	3.0	1.4	mapshim	2nd	2164.5	yes	LR	reverse blip, pair to next session for topup correction						48.37921698	23.120401435	0.0185555580722279	0.0676552910169521	-0.007384753867097	0.2018815153626276	0.3809511930996391	0.12761783971892	Unspecific	0.0922502780934723	0.210427806319116	0.3625639323424367	0.1760884490675849	Unspecific	-0.0087482730006814	0.2040127233576161	0.3819269142671754	0.1290149867608259	Unspecific	-0.0074238722955596	0.3135711164903927	0.4316517638111715	0.166670603042791	Unspecific	-0.0165480591700067	0.220324440267618	0.3486863682209012	0.0692274722403128	Specific
		1056	105603	1	4	12/13/2019	Sprague Dawley	SD	Male	1-2		300-350	330	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		120.0	120	ventilated	90.0	90		344	37.1	2.4	5min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						55.312734225	23.050101585	0.0165713678648259	0.0676460591761206	0.0086063109320229	0.0084375579880173	0.0711481347155506	-0.0393449597533481	No	0.0515579842943101	0.0110384366843639	0.1044983449705706	0.0357604670696902	Specific	0.0134479438448836	-0.0073236183208037	0.0727226605918086	-0.0260424797823602	No	0.0553259709392278	0.2515733598166702	0.4506127769904293	0.3007162429725354	Unspecific	0.0346653694319892	0.0791356712825381	0.3174044915866974	0.1333646307275412	Unspecific
		1056	105604	1	5	12/17/2019	Sprague Dawley	SD	Male	1-2		300-350	322	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		220.0	222	ventilated	90.0	90		291	36.6	1.8	7min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						47.484638565	23.87312125	0.0135468713550147	0.0681027382861733	0.1423095137976628	0.088796267348281	0.2083590749396912	-0.1937587377238397	Specific	0.108265117942978	0.057824919640166	0.1466579249966264	-0.1509993841031629	Specific	0.1489971478010504	0.0883711388891273	0.2068670362556327	-0.1968250680960581	Specific	0.2229433408943933	0.4217456207262328	0.5531692534489223	0.2063555627001146	Unspecific	0.1636264911185941	0.1959394190703852	0.443113162016704	0.0302618525650903	Specific
		1056	105605	1	6	12/18/2019	Sprague Dawley	SD	Male	1-2		300-350	338	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		90.0	94	ventilated	90.0	90		364	37	2.1	7min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1200.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						37.238537925	17.12068208	0.0185885442455651	0.0745915158080129	0.0886715968760374	0.0976611365431112	-0.0123000421148154	-0.0278408786273495	No	0.0619022967118428	0.1010921002878646	0.0161606019446118	0.0159935352063767	No	0.1054265111761038	0.1030963360005694	-0.0115909848639012	-0.0332376367275056	No	0.104725528598375	0.257566254316222	0.4877198243450554	0.1650241653580878	Unspecific	0.0786518347394009	0.124210966178141	0.2920420839607472	0.000482392554423	Specific
		1056	105606	1	7	12/19/2019	Sprague Dawley	SD	Male	1-2		300-350	339	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		110.0	113	ventilated	90.0	90		403	36.7	2	31min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						49.69739833	24.51494792	0.0139898136078546	0.0619255191962799	0.1190575417078939	0.167954379775751	0.1552068637843908	-0.0711484953168111	Specific	0.1077168962564331	0.173653637202682	0.1233568716809298	-0.0045652085671685	Specific	0.1176880751870634	0.1634899094529014	0.1557662991961384	-0.0721823561394485	Specific	0.1792912464318046	0.5114671515079372	0.5737581398017993	0.3663960681860735	Unspecific	0.1147033564831346	0.1838067815899616	0.3192201527572755	0.1671607422254386	Unspecific
		1056	105607	1	8	12/20/2019	Sprague Dawley	SD	Male	1-2		300-350	323	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		120.0	117	ventilated	90.0	90		331	36.7	2.9	10min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						49.98315509	34.17956343	0.0137155751356855	0.0503277617947389	0.0183676676990057	0.0625968222641991	0.1454363991126393	-0.0406789578624973	Specific	0.0453198673625507	0.1247335993795471	0.132156049379435	-0.045271118700798	Specific	0.0168751371321419	0.0618905792587079	0.1491172975791009	-0.0496691758314352	Specific	0.0541375534182112	0.1070597134573201	0.1196753115685968	-0.0600822112943147	Specific	0.0510264452408762	0.091408348387184	0.0665642403014952	-0.0711637906504355	No
		1056	105608	1	9	11/19/2019	Sprague Dawley	SD	Male	1-2		350-400	387	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		130.0	130	ventilated	90.0	90		287	37	2.9	10min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	22.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						36.324582955	15.8935522	0.0194352590888333	0.105447564721106	0.0592697895950423	0.1463304824763274	0.1436562494209879	-0.0070111570021472	Specific	0.0739479555631864	0.135521745867555	0.1226813144540306	0.0143620339616363	Specific	0.0724959763086827	0.1516437922754192	0.1419556861209567	-0.0221385195710106	Specific	0.170510793381339	0.0149785907814303	0.5726848000874027	0.2972083189265727	Unspecific	0.151318858347131	-0.0233518356665889	0.481400012511782	0.1317244746486201	Unspecific
		1056	105609	1	10	11/15/2019	Sprague Dawley	SD	Male	1-2		300-350	310	Charles River	in-house		resting-state	isoflurane	5	isoflurane	1.5		130.0	130	ventilated	90.0	90		350	37.3	2.4	5min after switched to 1.5% iso from 2% for the EPI-session	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1200.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						38.51342225	16.43405502	0.0120864857125192	0.0545732681656831	0.0231234814223389	0.0271699912425193	0.0863543944741161	0.0153743451875117	No	0.0086046050168355	0.052313651492243	0.0655616259899921	0.0203580595592678	No	0.0228765448206016	0.0283007509147663	0.0852364548242824	0.0224138535373108	No	0.0421788786924645	0.0335730978467289	0.2069911793597497	0.109859029321743	Unspecific	0.028700649911524	0.0168320038089929	0.1104569641508154	0.0254198021273594	Specific
		1057	105700	1	1	12/10/2019	Sprague Dawley	SD	Male	1-2		300-350	318	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	160.0	160	ventilated	90.0	90		301	36.8	2.5	28min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						19.900303319	16.92243682	0.0228184349954147	0.101036276940412	0.1376926196390675	0.3346645275424934	0.0506600150164762	0.0533534599744582	No	0.1287071221409002	0.2965369103007963	0.0378736024745119	0.0364035676396942	No	0.1455843095023524	0.3310753162114129	0.0430965139908518	0.0260009398835055	No	0.2524604155811544	0.2671446391053176	0.1092670449609601	0.0548934051197546	Specific	0.2208306802697958	0.2664092486385152	0.0910294031739826	0.0380177071416482	No
		1057	105701	1	2	12/11/2019	Sprague Dawley	SD	Male	1-2		300-350	301	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	180.0	178	ventilated	90.0	90		323	37.3	2.6	24min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip								0.0200089881878053	0.0614628366144245	0.1527009508161698	0.1563546727668939	0.0367129382477141	-0.0567116595678405	No	0.1564855212213757	0.2040843296243504	0.0851256781237896	-0.0448224039453051	No	0.1505048838702251	0.126042874911801	0.0397021732471597	-0.0532572508281405	No	0.1664862763833637	0.1762068346818419	0.1460921227984262	0.0481469010684883	Specific	0.1553229398905647	0.1707439872948488	0.1215854142783967	-0.0078974475825033	Specific
		1057	105702	1	3	12/12/2019	Sprague Dawley	SD	Male	1-2		250-300	299	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	200.0	205	ventilated	90.0	90		302	36.6	1.8	19min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	2400.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						29.97958859	14.595055925	0.0241599911661687	0.115432078116151	0.1361131331461886	0.1537920871747931	0.2482887543553984	0.0099331470039708	Specific	0.1692104863482608	0.1588817337120707	0.2931720787646201	0.0159246548810963	Specific	0.1415585085985842	0.1631372477868373	0.2497633604427113	0.0028591156887739	Specific	0.1596907821158733	0.1341934122204947	0.2518502558730717	0.0546981278972507	Specific	0.1575224392276521	0.107251674158524	0.1939121258459531	0.0241769684985916	Specific
		1057	105703	1	4	12/13/2019	Sprague Dawley	SD	Male	1-2		300-350	330	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	170.0	165	ventilated	90.0	90		321	37.1	2.4	13min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	2400.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						26.50358079	14.07406336	0.037373487650377	0.154665819035607	0.2105194293911287	0.2414654748616018	0.3151168816602018	0.073921643407298	Specific	0.16078797381321	0.1887513195055285	0.3141611916240523	0.1142632768699866	Unspecific	0.1822199323410177	0.3122974536079062	0.2657515254027759	-0.1180011528446635	Specific	0.2206389763539866	0.2500534690817794	0.3558597196542389	0.062109149096048	Specific	0.2177308016980223	0.1928241520766822	0.2733373924664317	-0.0080115475681829	Specific
		1057	105704	1	5	12/17/2019	Sprague Dawley	SD	Male	1-2		300-350	322	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	240.0	240	ventilated	90.0	90		300	36.5	2.3	10min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						49.200925545	24.186903505	0.0127247793669234	0.0435547875008037	0.3829655147862856	0.3977599649223617	0.301463902341877	-0.0056016056747783	Specific	0.3750669048511689	0.3317804131910413	0.2331952185231764	0.0329080571106186	Specific	0.3829655147862856	0.3977599649223617	0.301463902341877	-0.0056016056747783	Specific	0.584024811983547	0.3862863500474414	0.7691771364422743	-0.0559291503145768	Specific	0.6351938279431046	0.3937456195050944	0.7601748336646077	-0.1299798451646569	Specific
		1057	105705	1	6	12/18/2019	Sprague Dawley	SD	Male	1-2		300-350	338	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	160.0	155	ventilated	90.0	90		298	36.6	2	22min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						32.007643495	15.562648145	0.0225440457125171	0.106553609339709	0.2790143594365998	0.3183317781220451	0.4560700511830646	0.0946302868028806	Specific	0.2536680792164998	0.3260889182382421	0.4392051438645301	0.1191612014114199	Unspecific	0.2658803084779293	0.3113080054058897	0.4750402940748875	0.1085079634292905	Unspecific	0.2824458014344116	0.2949034974571394	0.4339391260907115	0.0359337392302	Specific	0.2882250296310373	0.3151520981942268	0.4264101112196809	0.0035791659276827	Specific
		1057	105706	1	7	12/19/2019	Sprague Dawley	SD	Male	1-2		300-350	339	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	160.0	160	ventilated	90.0	90		297	36.7	2	17min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						31.955828135	16.48298007	0.0256803736801903	0.171378739291593	0.1617047213232794	0.3495122016874328	0.3453493322797254	0.1177627206701668	Unspecific	0.1951524053117332	0.416727707950073	0.3955709420538306	0.165635774499296	Unspecific	0.1948382559129116	0.3753202519087684	0.3426681538684659	0.1395006595636937	Unspecific	0.1638586863780819	0.3644403453451363	0.3705533614628995	0.1037509736511452	Unspecific	0.1645043737644718	0.3398265938585587	0.3269644227623265	0.0136878842032136	Specific
		1057	105707	1	8	12/20/2019	Sprague Dawley	SD	Male	1-2		300-350	323	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	160.0	160	ventilated	90.0	90		269	36.7	3.6	18min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						31.38617212	19.34079575	0.0205028855319409	0.0825773178550684	0.042446425956737	0.1612090121315667	0.1880505434405857	0.0927312150422238	Specific	0.0620156238230299	0.1536370533903661	0.1596946316814074	0.0208001295932541	Specific	0.045978536576934	0.1673171934250823	0.200824661074661	0.0945408333599965	Specific	0.0623152615223387	0.1955541238579661	0.2411713585686608	0.0792290169221867	Specific	0.0627348156589948	0.173464895883847	0.2160084373845973	0.0432885494308674	Specific
		1057	105708	1	9	11/19/2019	Sprague Dawley	SD	Male	1-2		350-400	387	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	220.0	220	ventilated	90.0	90		237	37	2.9	25min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	22.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						36.23596654	16.80543847	0.0221575969033631	0.0930812276993247	0.0847535874672931	0.0191200581701294	-0.0343837678021464	0.0711551464020816	No	0.0473741935815688	0.0091662357469035	-0.0248398563104886	0.0277103136422035	No	0.075736736144578	0.0258471706423727	-0.0440784775636073	0.0974415521792072	No	0.1000760046542316	-0.0096076151196527	0.1944891506542182	0.1354344261941627	Unspecific	0.0993664969410649	-0.0100040693188162	0.1673554513839164	0.1053736285591567	Unspecific
		1057	105709	1	10	11/15/2019	Sprague Dawley	SD	Male	1-2		300-350	310	Charles River	in-house		resting-state	isoflurane	5	medetomidine	0.02	s.c.	170.0	170	ventilated	90.0	90		254	36.6	2	10min after switched to dexm infusion from dexm bolus injection for the EPI-session. Iso disconnected after 5 min of dexm bolus injection	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	2400.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						32.183518365	14.924124505	0.0140046569626617	0.0647761284292363	0.0039819726987796	0.0963226402406257	0.183768308612942	-0.02182568193052	Specific	0.0124785022465954	0.0894346460760192	0.2328184127468087	0.0044882199876326	Specific	0.0037374345976419	0.0945483933040036	0.1806026008491536	-0.0256714484785474	Specific	0.0003398314369184	0.0793275547942951	0.1780490042139312	-0.0583880249668443	Specific	0.0001569859499028	0.0839018749091537	0.1524451891843173	-0.0981244029593134	Specific
		1058	105800	1	1	12/10/2019	Sprague Dawley	SD	Male	1-2		300-350	318	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	250.0	250	ventilated	90.0	90		346	37	2.7	32min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						31.024170075	21.43305235	0.0167810352630885	0.0873245915322889	0.0630149733504771	0.1341264945210913	-0.0266778141837941	-0.0737075822875394	No	0.0596695925597289	0.1284052030591295	-0.0427338779531956	-0.0539299923146961	No	0.0637392401512205	0.1454005633383311	-0.0062376782226106	-0.0759134833116738	No	0.0979167809198764	0.0814262998159037	0.0492933822933589	-0.0318317602802998	No	0.0861650273671578	0.0932844093433928	0.0508916737960744	-0.0410077553011716	No
		1058	105801	1	2	12/11/2019	Sprague Dawley	SD	Male	1-2		300-350	301	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	250.0	250	ventilated	90.0	90		321	37.2	2.5	7min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						42.635110085	23.593257255	0.0183697685890835	0.075175607945577	0.0112610081360387	0.0841964816411674	0.0275198014574657	-0.0026880580608145	No	0.0522772508552345	0.0952170905917967	0.0319466494773544	0.006406366524007	No	0.017503831938863	0.0747732790508307	0.0268524997167187	0.0082474905532477	No	0.0060942144674267	0.0979015081056179	0.0296154745312071	-0.002896072169182	No	0.0135414477124115	0.0982397092260168	0.0114863846068329	-0.0383912663587122	No
		1058	105802	1	3	12/12/2019	Sprague Dawley	SD	Male	1-2		250-300	299	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	300.0	305	ventilated	90.0	90		318	37.2	1.8	17min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						40.824590025	18.38070411	0.0203697567636672	0.128151402162052	0.1297711599406896	0.1311109450661284	0.1557622051068733	-0.0965457845422195	Specific	0.0976635131966934	0.1364273520085332	0.2116558559683647	-0.0824358294037609	Specific	0.1096767839284339	0.1053592944571111	0.1750927658500401	-0.0639327138497688	Specific	0.1349555525134756	0.1223678861407188	0.2119798428357046	-0.1314526264362656	Specific	0.1306899374286932	0.1130035602602041	0.1936183114348867	-0.1811194448154788	Specific
		1058	105803	1	4	12/13/2019	Sprague Dawley	SD	Male	1-2		300-350	330	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	270.0	272	ventilated	90.0	90		340	37.4	2.4	23min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	600.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						52.40864722	22.085935135	0.0204845318732932	0.0746367173756612	0.1408400849945266	0.0451121537991726	0.2657696844646084	0.0230384421840544	Specific	0.1237881609610228	0.0537118396969334	0.3101033165896247	0.0102284381324133	Specific	0.1505761433051972	0.0380484254617779	0.1943493796690569	0.0117178931839387	Specific	0.1440323982870362	0.0613082076120353	0.2498247297728562	0.0298129768596144	Specific	0.1399329157132581	0.0464566092066015	0.203346281575487	0.0171236134825081	Specific
		1058	105804	1	5	12/17/2019	Sprague Dawley	SD	Male	1-2		300-350	322	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	390.0	387	ventilated	90.0	90		314	36.6	2.3	12min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	900.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						52.380727275	25.871304305	0.0131163588235122	0.0386078806699086	0.3829993056345082	0.3350009455347696	0.2142046354671319	-0.0261780537755329	Specific	0.3430463666095826	0.3072694798348674	0.2577926696018645	-0.0872151692671582	Specific	0.3829993056345082	0.3350009455347696	0.2142046354671319	-0.0261780537755329	Specific	0.3794177765128275	0.4842963726910919	0.8346794396585151	-0.021065366967009	Specific	0.3835034618458528	0.4757065337915287	0.8120259535632043	-0.223784998649316	Specific
		1058	105805	1	6	12/18/2019	Sprague Dawley	SD	Male	1-2		300-350	338	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	230.0	225	ventilated	90.0	90		295	36.5	2	14min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1200.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						32.98542386	17.1723141	0.0181514957047497	0.0813993567541274	0.1008018403651087	0.3737451458176316	0.293043439400522	0.0181074058243501	Specific	0.0851894522747531	0.3943886426903419	0.3926929113032549	0.0579450266767782	Specific	0.0908165414826283	0.36877533539752	0.2932222962969711	0.0208340205679574	Specific	0.1069493156358524	0.359421884295267	0.3269620687783696	-0.0195944472632106	Specific	0.1134261348318018	0.3514963261172235	0.2933237427729833	-0.0796983170119374	Specific
		1058	105806	1	7	12/19/2019	Sprague Dawley	SD	Male	1-2		300-350	339	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	230.0	225	ventilated	90.0	90		265	36.8	2	13min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	1800.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip								0.0142147137612477	0.0445636093390997	0.1105293704967979	0.466853101172659	0.430018597775394	0.0906032315300193	Specific	0.1288127610420792	0.4057811701354796	0.3441736016616628	0.1661285775447163	Unspecific	0.1105293704967979	0.466853101172659	0.430018597775394	0.0906032315300193	Specific	0.1137189764030227	0.4728498296996786	0.4784520815373368	0.1566186862121356	Unspecific	0.1147027576278478	0.448053171069725	0.424400231597734	0.0734345233947918	Specific
		1058	105807	1	8	12/20/2019	Sprague Dawley	SD	Male	1-2		300-350	323	Charles River	in-house		resting-state	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c.	240.0	243	ventilated	90.0	90		269	36.7	3.2	18min after added low-dose iso from dexm only for the EPI-session.	Bruker	Avance I	9.4	Transmit/Receive	loop		RARE	T2	3.5	0.011	GE-EPI	2.0	0.015	68.4	0.5X0.5X0.5mm	24.0	0.5	0	2700.0	1.4	mapshim	2nd	2164.5	yes	LR	non-reverse blip						35.67008908	19.35929672	0.0155505413281367	0.0644741574783431	0.0858008781085782	0.4518298827213091	0.3891285557483843	0.1115768216810028	Unspecific	0.0667150135100768	0.3363326235557946	0.2871077758838983	0.0708799699580994	Specific	0.0866172413229197	0.4414432828358289	0.3857370773781388	0.10762999111534	Unspecific	0.094148766294877	0.4744918253123337	0.4033981320130537	0.089135713321579	Specific	0.0977741128933784	0.4027072195879382	0.3274913944764823	-0.0172575111799585	Specific
