exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	maxFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	aromas_ACA_MCA	aromas_ACA_cat	aromal_ACA_MCA	aromal_ACA_cat	aromasr_ACA_MCA	aromasr_ACA_cat	WMCSFs_ACA_MCA	WMCSFs_ACA_cat	GSRs_ACA_MCA	GSRs_ACA_cat
		1051	105107	1	45	1	Lister Hooded	Lister-hooded	Male	6-8	217	450-500	457				resting-state	isoflurane	5	isoflurane	1		90.0	90	free-breathing	60.0	55	310.0	310	37.1			Bruker	Avance III	9.4	T+R	phased array	No anat scan	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90.0	0.45	40.0	0.5	0	450.0	1.5	mapshim	3rd	200kHz	no	LR							59.41895536	31.41735284	0.0093638031855397	0.0205924904680322	0.20269405308678887	0.5388179060771189	0.5288648245924188	0.08945663025417841	Specific	0.19028344351772902	0.4570494174180729	0.43403090941174466	0.09317841343263548	Specific	0.20269405308678887	0.5388179060771189	0.5288648245924188	0.08945663025417841	Specific	0.3309948161748107	0.4645735389274595	0.44530792849625034	-0.12661778154040274	Specific	0.3292318584665581	0.45339293944572995	0.4913547497869446	-0.0908747852596781	Specific	-0.014731381303034157	No	0.029456671373681777	No	-0.014731381303034157	No	-0.06206680397134386	Spurious	-0.09133233709327486	No
		1051	105108	1	46	1	Lister Hooded	Lister-hooded	Male	6-8	218	500-550	519				resting-state	isoflurane	5	isoflurane	1		90.0	89	free-breathing	60.0	60	290.0	290	34.9			Bruker	Avance III	9.4	T+R	phased array	No anat scan	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90.0	0.45	40.0	0.5	0	450.0	1.5	mapshim	3rd	200kHz	no	LR							49.187269575	24.476417965	0.0090831544266611	0.0232685936632977	0.30339060910871285	0.19303398746044453	0.28536173838849177	-0.06931139403751865	Specific	0.26836822892959333	0.2175561540504836	0.23737581738094454	-0.012716638704664896	Specific	0.30339060910871285	0.19303398746044453	0.28536173838849177	-0.06931139403751865	Specific	0.43317422151923624	0.46287235380624	0.42342447065282485	-0.009424760608559736	Specific	0.39714592563049833	0.3623641939501042	0.4084652634320837	-0.11624356158324503	Specific	0.014320196452470813	No	0.09599005791790337	No	0.014320196452470813	No	0.06065017169004889	No	0.018071522256285635	Spurious
		1051	105109	1	48	1	Lister Hooded	Lister-hooded	Male	6-8	218	550-600	550				resting-state	isoflurane	5	isoflurane	2		90.0	87	free-breathing	70.0	65	310.0	310	37.3			Bruker	Avance III	9.4	T+R	phased array	No anat scan	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90.0	0.45	40.0	0.5	0	450.0	1.5	mapshim	3rd	200kHz	no	LR							66.842090305	32.23433436	0.0080738425488272	0.0238488529409771	0.15939773041226962	0.10750934826959607	0.05688960028953033	0.03993694736286103	No	0.11483370903859186	0.1186781103313474	0.047034596122538234	0.047783777759431524	No	0.15939773041226962	0.10750934826959607	0.05688960028953033	0.03993694736286103	No	0.2004288968147194	0.3102145663718426	0.21995535065713287	0.1796733357837382	Unspecific	0.19623428809234472	0.26088592412438066	0.11755129785913292	0.10183251771254058	Unspecific	0.11211645015456961	Specific	0.07411908028610743	No	0.11211645015456961	Specific	-0.0016395931146869944	Spurious	-0.028496872310565816	Spurious
		1052	105200	1	sub-414993	Sept/2021	Wistar	Wistar	Male	2-4		350-400	374	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							21.18353517	11.49170815	0.0379728124868775	0.204692029637848	0.05399602454977736	0.177684151178088	0.3928223567416244	0.3368210014130447	Unspecific	0.03378624463810471	0.1596691988000961	0.3447259584813345	0.28888924698101454	Unspecific	0.02315212704997994	0.12774517280617664	0.4182987204197215	0.3225314538164213	Unspecific	0.07594757895142597	0.14400836872191605	0.372958238334988	0.3433946878265575	Unspecific	0.05262170966030687	0.1233298168744309	0.32993071578703215	0.2676043519411512	Unspecific	0.06837221585643237	Spurious	0.07602684551596309	Spurious	0.03204206563020518	Spurious	0.13738100840743303	Unspecific	0.07669094269763645	Spurious
		1052	105200	2	sub-414993	Oct/2021	Wistar	Wistar	Male	2-4		350-400	374	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							20.912110235	12.834176915	0.0280136259339251	0.848946297690061	0.25080678665264805	0.3840680996458637	0.3201993565865731	-0.0251654924445911	Specific	0.2146510897084013	0.34943713857517794	0.29809064609112557	-0.0030017034435352225	Specific	0.26716818486959754	0.42501905475749546	0.47720201218757763	0.22247925087929665	Unspecific	0.2284428812078594	0.3609722632539636	0.28126173778753916	-0.12265322603174379	Specific	0.253846906723554	0.36070256921938487	0.1960377313395558	-0.18594009734152864	Specific	0.3083178407823154	Specific	0.25184110882509736	Specific	0.4101772724248292	Unspecific	0.33453424944756543	Specific	0.2886372923253725	Specific
		1052	105201	1	sub-414994	Sept/2021	Wistar	Wistar	Male	2-4		350-400	366	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							29.48907912	14.06240062	0.0182678112234012	0.0398551111484138	-0.02051382641157901	0.0850492327322436	0.38859205300589317	0.43076264768961486	Unspecific	0.015782584415412373	0.10361889173549457	0.2691020767556893	0.27578848172064746	Unspecific	-0.02051382641157901	0.0850492327322436	0.38859205300589317	0.43076264768961486	Unspecific	-0.05075867495231073	-0.062458077138288055	0.23972880214469058	0.15004425935767626	Unspecific	-0.07180265603720971	-0.07998316750325857	0.22988806397924175	0.11169446563412702	Unspecific	0.2879787937923414	Unspecific	0.25738614736319526	Unspecific	0.2879787937923414	Unspecific	0.2544973881363076	Unspecific	0.19525063052022146	Unspecific
		1052	105201	2	sub-414994	Oct/2021	Wistar	Wistar	Male	2-4		350-400	366	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							22.539254935	13.62269899	0.018940979144591	0.0778307997865304	0.2299485869657818	0.258743267700315	0.19813525244592436	0.11618405932353358	Unspecific	0.21124191915009102	0.19363043603034888	0.13916165194259558	0.13554987004237395	Unspecific	0.24654689664856516	0.27547597225809206	0.22939645691785074	0.13471814310565408	Unspecific	0.19403783467675798	0.19731064975369875	0.11625491093668341	0.15634932183835668	Unspecific	0.18756232015328475	0.20579078884078222	0.0757132291257719	0.1424260067951686	Spurious	0.2611549203338461	Unspecific	0.2016177206052357	Unspecific	0.26317703610902615	Unspecific	0.16588871347056003	Unspecific	0.1608083173711806	Unspecific
		1052	105202	1	sub-414995	Sept/2021	Wistar	Wistar	Male	2-4		300-350	319	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							21.86335478	13.825944385	0.0298674516910365	0.329560703612684	0.1853943721445113	0.27826066499016233	0.41400688936921237	0.07467388570583164	Specific	0.2608218046774771	0.19444137524712937	0.4329540148904558	0.13378079040059174	Unspecific	0.18840142102664909	0.36798898261501684	0.3549387756558386	0.009623783392955224	Specific	0.22086205641369597	0.19020663126478668	0.4548415408312509	0.15509063466059683	Unspecific	0.2043799212413458	0.16420795764899318	0.3996513147582384	0.11386286062715754	Unspecific	0.19000852690049613	Specific	0.20842061700507966	Unspecific	0.227848777224906	Specific	-0.047605065844918214	Spurious	-0.051751195703759155	Spurious
		1052	105202	2	sub-414995	Oct/2021	Wistar	Wistar	Male	2-4		300-350	319	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							20.1636044075	12.833013415	0.0277854954974086	0.587366837870167	0.1354107979017968	-0.08453561439906022	0.24395543872453834	0.16953840062014042	Unspecific	0.09643048858278926	-0.05382932736960277	0.2127882106569228	0.13706983201175008	Unspecific	0.07401918098782975	-0.10615095049163241	0.18023107858980125	0.0752101723462494	Specific	0.11140722758362652	0.04570349540277971	0.3219076683740188	0.1491224681569624	Unspecific	0.05874113382433982	0.012035742716456972	0.2781892800207468	0.11569955676923487	Unspecific	0.12015258945451122	Unspecific	0.06609380118385849	Spurious	0.05979793465445757	No	0.029309762266888396	Spurious	-0.0025684477988588603	Spurious
		1052	105203	1	sub-414996	Sept/2021	Wistar	Wistar	Male	2-4		300-350	338	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							16.5715380445	11.17448275	0.0238050532516633	0.083052752634017	0.13413787412648348	0.171444752539966	0.27096475442776213	0.25752241633421924	Unspecific	0.057909200217290506	0.1534632682609772	0.20664318447248375	0.18022848504926456	Unspecific	0.1204674035317591	0.16933014580643063	0.19008486604210117	0.1918330400179076	Unspecific	0.09571623972815146	0.1772864661424199	0.2771327525673442	0.2085709384049159	Unspecific	0.07338558136955375	0.14095171112858615	0.20453739295854062	0.13667740608604534	Unspecific	0.08354266818713445	Spurious	0.08700121552962055	Spurious	0.06845737764855453	Spurious	0.04634574149921338	Spurious	-0.017316866536429148	Spurious
		1052	105203	2	sub-414996	Oct/2021	Wistar	Wistar	Male	2-4		300-350	338	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							20.752268445	12.313487955	0.0182348739836633	0.0751366482591023	0.15941819150825842	0.29222265460231545	0.36658912593058957	0.1738380663263507	Unspecific	0.0909834330702567	0.25910984528836056	0.34219485123758736	0.05469282148138229	Specific	0.1535241541486038	0.27596426699673265	0.40477759234521893	0.14168245892091036	Unspecific	0.12550280346084092	0.2715628090275333	0.37430624219907416	0.22366174973181904	Unspecific	0.1665205947668114	0.3070328796422099	0.3507741895809912	0.18742085283360982	Unspecific	-0.03784253921191901	Spurious	-0.05501939089001652	No	-0.0349391522738807	Spurious	-0.03647907547224126	Spurious	-0.048447976086508956	Spurious
		1052	105204	1	sub-414997	Sept/2021	Wistar	Wistar	Male	2-4		250-300	284	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							30.12981837	14.02092662	0.0165711183459519	0.0678157761365627	0.0412883534242485	0.1349702985761682	0.32315664569344577	-0.12314162456649054	Specific	0.1172226322577912	0.058229661092526495	0.2881785573670955	-0.1177976962984837	Specific	0.0014194531850960192	0.1382025480748251	0.3032142847634969	-0.08388079836752747	Specific	0.05805119499160018	0.09642984422382216	0.3871726418658848	-0.06632708907442078	Specific	0.05126928184308536	0.08811861209038234	0.3577927957071473	-0.12446290016350459	Specific	0.03821434718007938	Spurious	0.03397764181706239	Spurious	0.0745117487771427	No	0.27793496844649745	Specific	0.19834388790850255	Specific
		1052	105204	2	sub-414997	Oct/2021	Wistar	Wistar	Male	2-4		250-300	284	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							19.5645512	12.85708647	0.0243553941159196	0.384843425594884	-0.016527583827713604	0.3244388403430858	0.0359888533520294	-0.09378999162260017	No	0.082938276575853	0.2621659504321892	0.12365958008821441	-0.0667628096940951	Specific	-0.012071589328166795	0.19205998360579116	-0.06048728656896651	0.23039385497861709	Spurious	0.196055255471685	0.21892079919966678	0.18405455048109734	0.20540154675958183	Unspecific	0.18863616641517336	0.2452414352244626	0.1576674558757373	0.11334812457437907	Unspecific	0.038329336822209605	No	0.013362322970326334	No	0.2927867571814331	Unspecific	0.23969843222329548	Unspecific	0.14096499906964943	Unspecific
		1052	105205	1	sub-414998	Sept/2021	Wistar	Wistar	Male	2-4		250-300	264	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							19.806666645	11.30398896	0.0321372137182806	0.149073920486653	0.17617221772061764	0.14023459039558236	0.018451757347950595	-0.09683666156834597	No	0.11923343797526956	0.11223825880578416	-0.014474245089223165	-0.021681060458458613	No	0.08712820346037342	0.07554290199245665	0.13546662603895954	-0.11042460144370769	Specific	0.185438918718948	0.13646867632304685	0.0010368890177601367	-0.11471741120017401	Spurious	0.18544282930223113	0.14377928824349406	-0.009479243649864234	-0.10428965573720438	Spurious	-0.01024219397665993	No	0.03457098416285909	No	0.07563309091745733	Spurious	0.014944158789605434	Spurious	0.009341454136263362	Spurious
		1052	105205	2	sub-414998	Oct/2021	Wistar	Wistar	Male	2-4		250-300	264	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							14.148701242	10.3131133	0.037834222500018	1.45430215936593	0.26536965231715426	-0.016385325611622075	0.1297559213502668	0.11093827344637576	Unspecific	0.20897888733433648	0.029456343351132713	0.09692196501211259	0.08482187009687756	No	0.04407759253328661	-0.11408100761905449	0.2962244669639801	0.19230817791121793	Unspecific	0.24660230754736878	-0.005026069677986981	0.13551925167175943	0.0897152017197062	Specific	0.25228373001890875	-0.010195545201795874	0.10585653501438302	0.048189610779256854	Specific	0.15833285282884046	Unspecific	0.16586944700780842	Specific	0.13457077137131043	Unspecific	0.12175386817831094	Specific	0.0942197610798571	No
		1052	105206	1	sub-415000	Sept/2021	Wistar	Wistar	Male	2-4		200-250	227	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							19.643498115	11.01221014	0.0276138007038344	0.125965910248415	-0.0919249532870973	0.08504581680257071	0.1616961321831049	0.08555204041430858	Specific	-0.03612681104800036	0.0881346501231113	0.1400832756794111	0.10536981183045233	Unspecific	-0.12879568462377286	0.07339131733260633	0.11320867111226292	0.12600972719051814	Unspecific	-0.0008612228093010428	0.1450363705606923	0.1515498037683473	0.12148114311898892	Unspecific	-0.028701596752116892	0.10545756428021578	0.10403417592690513	0.10155072626424443	Unspecific	0.2367931265140071	Specific	0.16274847709306475	Unspecific	0.2096459303615836	Unspecific	0.19506062068422184	Unspecific	0.1932534944094733	Unspecific
yes	motion	1052	105206	2	sub-415000	Oct/2021	Wistar	Wistar	Male	2-4		200-250	227	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR																																													
		1052	105207	1	sub-415001	Sept/2021	Wistar	Wistar	Male	2-4		200-250	217	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							17.319676929499998	11.78793779	0.0358429954227153	0.328501162643601	0.0629247651572765	0.09428341973891739	-0.0602184396137711	-0.09175268610401914	No	0.04775523771120578	0.10968683238401927	0.031611128498026164	-0.10493607346977983	Spurious	0.056372208456767416	0.010185289276148398	-0.05223883609202864	-0.05061585634503736	No	0.037124578592858004	0.28913343454513374	-0.16497719213808396	-0.11267468632571422	Spurious	0.027256559790822508	0.22294377619710828	-0.16513007593336868	-0.11070710315689099	Spurious	0.13546921311447607	Specific	0.1545779502343132	Specific	0.29124358937931555	Specific	0.11861327821204394	Specific	0.07484444338195696	Spurious
		1052	105207	2	sub-415001	Oct/2021	Wistar	Wistar	Male	2-4		200-250	217	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							27.9013639	13.57950661	0.0174254102251732	0.0660424690410596	0.09232928953077103	-0.07298731443543571	0.18076226454217556	0.05619125485889259	Specific	0.08346832154490834	0.01810447900085596	0.14804209269069352	0.05827642563868195	Specific	0.0855427683637357	-0.08115399576641823	0.16003123228442787	0.07183836844331386	Specific	0.14623751887961114	0.055010051018864324	0.42222000529367115	-0.02810538336254893	Specific	0.14969438469062618	0.04906743546340125	0.3921346422374389	-0.09329832856394635	Specific	-0.06437259352835789	No	0.0028161830701911622	No	-0.04909176656429781	No	0.056380418748085984	No	-0.01893699727549812	No
		1052	105208	1	sub-415002	Sept/2021	Wistar	Wistar	Male	2-4		200-250	214	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							19.20178711	10.40847854	0.0284082820550644	0.126958476537668	0.27406883423938017	0.29931661140124377	0.23309499469920889	0.18019546035482042	Unspecific	0.2489179658829112	0.4113472973774545	0.26651164811610556	0.2883938638260962	Unspecific	0.26675676430896245	0.20493844869209152	0.2657540195388322	0.23374016453143706	Unspecific	0.01279922610448834	0.13306249627667224	0.016781311349336754	0.062060834379109815	No	-0.040682467254315076	0.09955607506015703	0.002076966401943492	0.029998422143980682	No	0.31682192345053156	Unspecific	0.2760872193683443	Unspecific	0.34179978265991506	Unspecific	0.17947896358118795	Specific	0.2049422923120161	Specific
		1052	105208	2	sub-415002	Oct/2021	Wistar	Wistar	Male	2-4		200-250	214	Charles river			resting-state	isoflurane	4	awake					free-breathing								Bruker	Clinscan	7.0	T+R	phased array		TSE	T2	2.65	0.025	GE-EPI	1.0	0.017	55.0		18.0	0.1	0			mapshim			yes	LR							17.943375135	10.77557031	0.0356050822234564	0.303048175591225	0.2499997124784599	0.24067286000428695	0.5841265467168636	-0.09586567041402916	Specific	0.15128311264471364	0.18073854902047437	0.4583381953321522	-0.033617340242512436	Specific	0.06402938715705979	0.18786410326981273	0.5218529594033795	0.036394093761845214	Specific	0.10315875599955383	0.32204569993676874	0.459005973184239	-0.0639468552799147	Specific	0.08292526659963083	0.30050860466158774	0.28200473426383826	-0.06261761007539092	Specific	0.1757076244773648	Specific	0.1370549972654515	Specific	0.21934223197787886	Specific	0.07726924241997753	No	0.0941112917380204	No
		1053	105300	1	Rat03		Long Evans	Long-Evans	Female	0-2	7w	200-250	201.7				resting-state	isoflurane / medetomidine	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	50.0	53	300.0	299	35.4			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						22.39107895	11.96301511	0.03180538794954	0.122423207449786	0.05622615496783842	0.12248981350385525	0.14364793554170682	0.0164251511772466	Specific	0.044858201731098835	0.14451034337482552	0.15366357673382472	0.011285076716151702	Specific	0.05771007268024646	0.10034447655915193	0.1338231265216886	-0.005398618574213974	Specific	0.07058491068283389	0.1281571791431645	0.15191310116952933	0.037893659203799945	Specific	0.06085941109860903	0.08812702676042153	0.1369712890860192	-0.004652423408991072	Specific	0.08273592776025496	No	0.07175424199460641	No	0.09785225143273012	No	0.1371341017169966	Specific	0.09100552879956865	No
		1053	105301	1	Rat04		Long Evans	Long-Evans	Female	0-2	7w	150-200	192.2				resting-state	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	60.0	57	30.0	328	36			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						27.079662665	13.582224675	0.0239548728003745	0.0907248852091782	0.06313820985252215	0.012446876977811647	0.022576479184284286	0.04096674834343776	No	0.046342264097844206	-0.013360541186818316	0.043786297598525314	0.037319983554223696	No	0.07161771711560576	0.010405826950781896	0.021821673199479887	0.04331867757054266	No	0.06134652375215111	0.08878721947465164	0.010197329634979728	0.05062647830802609	No	0.05458300371861286	0.06126723616872837	-0.0050526891038950245	0.029544499597333244	No	0.037693832600209025	No	-0.0003728311089385692	No	0.044888724716605204	No	0.05507394558124004	No	0.039613203868345596	No
		1053	105302	1	Rat06		Long Evans	Long-Evans	Female	0-2	7w	200-250	208.1				resting-state	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	70.0	74	340.0	340	37.3			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						16.4446518175	11.41255017	0.0594445553654694	2.0886911353844	0.4887898752907929	0.4573411584772605	0.2711673099275351	0.6963274435667409	Unspecific	0.3473444653147537	0.4365198984102487	0.1388264453481471	0.5470354846232358	Unspecific	0.1715607368887941	0.2811564873518224	0.26186312650766147	0.10128311739782253	Unspecific	0.10660818547295949	0.39328610698942645	0.3557394657194158	0.1112989383142726	Unspecific	0.08026631766967027	0.3072313450681418	0.2739006467646436	-0.05043990346434694	Specific	0.707815239376268	Unspecific	0.5439273040726939	Unspecific	0.260378378697891	Unspecific	0.3137052793615531	Unspecific	0.1781400999541334	Specific
		1053	105303	1	Rat08		Long Evans	Long-Evans	Female	0-2	7w	200-250	221.5				resting-state	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	70.0	71	320.0	317	36			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						16.7906404	5.80283965	0.0267212784403197	0.0911244443201641	0.0012658281949940577	0.10242023060893844	-0.10119337202165574	0.04315355107795304	Spurious	0.005817145159027133	0.13423498133270007	-0.09334707669003832	0.054673154592996535	No	0.052309371332065174	0.10993983000774296	-0.09519099300554475	0.022248782419372767	No	-0.0025094639565057366	0.11102433201374032	0.22073257717428815	0.10249820629877407	Unspecific	-0.04087055176106412	0.10097293049313523	0.14263306181427038	0.08296122448916246	Specific	0.09351597741785682	No	0.08440620307850617	No	0.09699261384875302	No	0.06729670994519418	Spurious	0.0326295109603255	No
		1053	105304	1	Rat09		Long Evans	Long-Evans	Female	0-2	7w	200-250	217				resting-state	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	60.0	64	300.0	299	36.2			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						23.130691025	11.935145155	0.0195695487410474	0.06914884708586	0.041094425743315455	0.0055775758731770155	0.03286997572889059	0.024869848076841845	No	0.030651464980003325	0.03955770057813775	0.04051955479812661	0.0056228345811191694	No	0.04136136047694941	0.004735807607201099	0.03210372573114036	0.029447014926044755	No	0.02875047515740665	0.003921171223570028	0.01570985228825112	0.019534213472643773	No	0.025079096000538828	-0.0042410633144347	0.004353768909231547	-0.0004900062080185594	No	0.04906144259897425	No	0.05690131012492841	No	0.05054117988892823	No	0.04408087835100224	No	0.03241696624153481	No
		1053	105305	1	Rat11		Long Evans	Long-Evans	Female	0-2	7w	150-200	185				resting-state	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1		20.0	20	free-breathing	60.0	60	310.0	312	36.2			Bruker	ClinScan	7.0	T+R	RT-phased array		TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018		0.25 isotropic	20.0	0.8	0.2	1440.0					yes	AP	PET tracer injected, simultaneous PET acquisition						26.995188220000003	15.34064489	0.0288695970499363	0.118036700790671	0.0658048151012023	0.24045861315331993	0.1025421916474004	0.03483297649986458	Specific	0.04797716414348033	0.2719186655774215	0.17696369974343137	0.030528644980297184	Specific	0.03276825442234143	0.22593163246696737	0.09805068059874895	0.050262110604799244	No	0.06456335248987734	0.15685159151226782	0.12966900337455456	0.04237075739912872	Specific	0.053069456613334065	0.12793511821079873	0.10304662009836577	0.0198040922872405	Specific	0.04549695101310608	No	0.01769563749829103	No	0.06592780887108035	No	0.052265547983445695	No	0.026846576294693007	No
