exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	maxFW
		1047	104705	2	sub-031	ses-T2	Wistar	Wistar	Male	2-4	68	300-350	338	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			30.0	28	free-breathing	50.0	49				89		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.03349063573639235	0.1315654145566075	0.0130335172181701	0.2023964746838515	-0.1396448658586729	Specific	0.1115197545644015	0.0047959633740454	0.0885446387215637	-0.0460674787081598	No	0.0687728906045987	0.0682312667177637	0.1353048760812368	-0.1770178020900838	Specific	0.2214600064017391	0.3176409406453008	0.2792787619073187	0.1313334230056994	Unspecific	0.1554194437590056	0.2153098665335555	0.1744127232943738	-0.0949136825999758	Specific	0.110399843196822
		1047	104706	1	sub-034	ses-T1	Wistar	Wistar	Female	1-2	44	100-150	114	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			30.0	27	free-breathing	40.0	38				91		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.020680002720114787	0.004054521837428	0.399329379962448	0.1269792638557254	-0.0521953000000248	Specific	-0.0257915140333476	0.3482010832629132	0.0847902228258239	-0.004130954676079	No	-0.0007742048320026	0.403732913335169	0.1409333423386818	-0.0343091689941154	Specific	-0.0311125506965679	0.5206586937737813	0.2292765487017825	-0.0046338742899008	Specific	-0.0388338951321724	0.4644993477289407	0.2133569860496288	-0.0683944980406398	Specific	0.0679699208581355
		1047	104706	2	sub-034	ses-T2	Wistar	Wistar	Female	2-4	67	200-250	226	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			30.0	31	free-breathing	50.0	46				92		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.021407371242831173	-0.0479902362849602	0.1249035427668829	0.0500615638825794	0.0555643113951065	No	-0.0656181034812526	0.0638959948816251	0.0624608341675081	-0.0001365602738674	No	-0.0479902362849602	0.1249035427668829	0.0500615638825794	0.0555643113951065	No	-0.0616945188083788	0.1473046868318992	0.0545455915324492	0.0857799935644525	No	-0.0527045203123521	0.1303210900112541	0.0561332294055373	0.1100415968577597	Spurious	0.049900376904491
		1047	104707	1	sub-040	ses-T1	Wistar	Wistar	Female	1-2	48	100-150	145	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			40.0	38	free-breathing	50.0	54				92		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.020436495942459415	0.1328386959004601	0.6074394426663967	0.2567136214846274	-0.0692214607910345	Specific	0.158076155431499	0.563913289159696	0.317911521221569	0.0356281958251809	Specific	0.151556277542058	0.5887464025264479	0.2513033428155071	-0.0754706558123434	Specific	0.1282089128650747	0.6934363641151294	0.3663019158934336	0.0542544407169023	Specific	0.109225928804173	0.6793170069707557	0.3112452275765704	-0.0320620876413343	Specific	0.0516247561896681
		1047	104707	2	sub-040	ses-T2	Wistar	Wistar	Female	2-4	67	200-250	221	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			40.0	38	free-breathing	40.0	42				93		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.0219940381634684	0.2379706232753732	0.0477732115586731	0.2428059616294043	-0.0253304495345445	Specific	0.2185516080271531	0.0608361242421783	0.189543129052751	0.0133881310927708	Specific	0.2451209761616045	0.0699715439175867	0.2519280671767231	-0.0274218908038423	Specific	0.317050890669018	0.065095244178203	0.256169813992039	-0.0057080601261837	Specific	0.3077395068205718	0.0537923972237229	0.2213366711187665	-0.0354332889628866	Specific	0.0717416934912994
		1047	104708	1	sub-046	ses-T1	Wistar	Wistar	Male	1-2	48	150-200	173	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			40.0	35	free-breathing	50.0	51				91		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.02665018158327292	0.0796443426277484	0.5265382802248689	0.2839896307604369	0.0412091812045337	Specific	0.1174480120390866	0.531222873551706	0.2949094648319621	0.0423915484525017	Specific	0.0921015423281	0.4687834097423386	0.3344747404437374	0.0042488960832032	Specific	0.0794352501260035	0.5051653581818208	0.2963691021950702	0.0959630493597484	Specific	0.0757230934231003	0.4893351069388511	0.2372974627488443	0.0019072090817333	Specific	0.0670948409305014
		1047	104708	2	sub-046	ses-T2	Wistar	Wistar	Male	2-4	67	300-350	324	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			40.0	40	free-breathing	30.0	33				91		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.023513454784297706	0.2106419585146191	0.267772247152661	0.2790297541469969	0.2470855696174461	Unspecific	0.1942816362734232	0.2467762286421857	0.2711007904778837	0.2117249250903599	Unspecific	0.1768915157675998	0.2533032021685265	0.2783342939104898	0.226128840115835	Unspecific	0.236794209844888	0.2635384539622855	0.3143957884886094	0.2431736461349052	Unspecific	0.2328624094010992	0.2477652288384599	0.2944104664861776	0.1650692827833745	Unspecific	0.0879567101078972
		1047	104709	1	sub-049	ses-T1	Wistar	Wistar	Male	1-2	48	100-150	135	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			40.0	37	free-breathing	40.0	37				92		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.020644751657664762	0.0395603410998616	0.6078778983530332	0.2435889163381819	0.1953366932593193	Unspecific	0.0327836067238902	0.5364513001713128	0.2130244068856831	0.1832751257825717	Unspecific	0.042341004314369	0.6090205745864863	0.2283017900015586	0.1995514856492421	Unspecific	0.0450065315697873	0.5204643636896663	0.1655812797238032	0.0742647250356433	Specific	0.0221738315124469	0.5265668293128198	0.155965602620648	0.0249890427371324	Specific	0.059262111571567
		1047	104709	2	sub-049	ses-T2	Wistar	Wistar	Male	2-4	67	300-350	300	INB	In-house breeding		resting-state	isoflurane / medetomidine	5 / 0.024	isoflurane			30.0	31	free-breathing	30.0	28				91		Bruker	ParaVision 6	7.0	T + R	2 x 2 surface coil		FLASH	T2	0.03076	0.005	GE-EPI	1.0	0.02	60.0	0.469	24.0	1	0.2	600.0		mapshim	1st, 2nd, 3rd	333333.3	yes	LR									0.024794666738007877	-0.0540550239602962	0.0471488315047143	0.2544657822305973	-0.0096261122378608	Specific	0.0239144862003959	0.1147273889773407	0.1525094909821253	0.0103818758294462	Specific	-0.0655173747197773	0.0461555828285383	0.2582446888641256	-0.0255325750475916	Specific	-0.0250861435652244	0.0955434065796773	0.2929391255324233	0.0066844138212695	Specific	-0.0421788171025709	0.0484075621933186	0.291847127377794	-0.0240943647390911	Specific	0.0614451369747642
		1048	104800	1	2	07/11/2017	Wistar	Wistar	Male	1-2	8wk	250-300	290	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							27.362799165	12.96749077	0.019261674282836226	0.1591300509871329	0.0690503863764427	0.0171543620468955	-0.1081054335822832	Spurious	0.1147963992613706	0.1220884793155201	0.0998627326684679	-0.0963963147039152	No	0.1495714511050257	0.0655835093080373	0.0286358285954707	-0.1121169127482437	Spurious	0.2118159372128309	0.2896511988726852	0.4012047171330799	0.085858222511984	Specific	0.2303122102514369	0.258245482964939	0.2945855770595006	-0.098938857471931	Specific	0.0616644956429754
		1048	104801	1	4	08/11/2017	Wistar	Wistar	Male	1-2	8wk	250-300	285	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							18.0159719935	6.67636632	0.021577550382584302	-0.0162860098755812	0.0255149398230513	-0.0165087305643709	0.1027843601843992	Spurious	-0.0574430688951915	0.0443778981809862	-0.0345982259139423	0.09891329741014	No	-0.016971383325144	0.0274686732813893	-0.0128368547276915	0.059809961283079	No	-0.027351662116185	0.0093593115591507	-0.0109566084992132	0.0754492232456364	No	-0.0390561790823223	0.0099771645630848	-0.0101345161941707	0.0708556065373874	No	0.113476039240915
		1048	104802	1	5	08/11/2017	Wistar	Wistar	Male	1-2	8wk	250-300	280	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							24.834918617	12.166294435	0.021457400855937156	0.110110035855354	0.136012124016279	0.1760022286332514	-0.1312973363238145	Specific	0.0096092831161673	0.1020470598404078	0.233756919081801	-0.0741890757141068	Specific	0.0989763739238083	0.1485076835907288	0.1380922782901168	-0.140801478493795	Specific	0.0733277025124789	0.1894958001923335	0.3746028410872583	-0.1555510551221011	Specific	0.1096952430747375	0.1974057692460807	0.3730181762855175	-0.2539347089621687	Specific	0.0603315989022239
		1048	104803	1	6	09/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	300	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							27.62722587	13.991782485	0.019286233812257976	-0.0620110067170211	0.0229460863405486	0.1569478030213751	-0.049392760344895	Specific	-0.0166338154395427	0.0310433722093492	0.137184914076462	-0.071190236387768	Specific	-0.0594891505196304	0.0125660010517742	0.1584765467681493	-0.0440795534171672	Specific	-0.1087754961364631	-0.0157970785644601	0.3288819376169009	0.0508526850690203	Specific	-0.1257240450379676	-0.0186810700006526	0.2364248568076734	-0.020223453962314	Specific	0.0589163266230518
		1048	104804	1	7	09/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	300	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							28.43701236	14.093515515	0.019696676155308842	0.1112166009731994	0.102449127849951	0.2839591413367992	-0.073188027483842	Specific	0.1022175804879852	0.1095488215121865	0.2776458937761176	-0.0687621384702261	Specific	0.1291075204666744	0.0981598575620301	0.2783855665605623	-0.0405248835871436	Specific	0.0980773446576045	0.1000787750769546	0.1534436065294362	0.0037782601563215	Specific	0.0937629408866974	0.1019909049580802	0.1292852191602669	-0.0389989247550642	Specific	0.0565626569241884
		1048	104805	1	12	14/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	300	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							16.31387807	6.050814	0.021029626241421944	0.0884790317994609	0.0509443731042782	0.1736673095256195	-0.1592756479983602	Specific	0.0899342058687102	0.0027397319823483	0.1259363616419481	-0.0845661134146893	Specific	0.0900248353341069	0.0527900614226048	0.178264870232657	-0.1582366707245289	Specific	0.1005897940898279	0.0253700026342755	0.2105362354216407	-0.0678183585642995	Specific	0.0948541772516958	0.0178862279922113	0.2026086178363981	-0.06929358201245	Specific	0.0603043930871152
		1048	104806	1	13	14/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	315	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							27.115650675	13.79584781	0.018705977021765588	0.0349406541139478	-0.1033467615180367	0.2179087470522338	-0.0891843534771101	Specific	0.0056964991999268	-0.0449748169805707	0.1752809401762174	-0.0400832304599556	Specific	0.0260711358965733	-0.09234298344387	0.2224081642744231	-0.0886904974272021	Specific	0.0310918520786045	-0.0040748896252487	0.2893499810590036	0.016407750823326	Specific	0.0279426512214639	0.0159962865804756	0.242195335562964	-0.1073452216984348	Specific	0.0592457407904785
		1048	104807	1	14	15/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	315	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							25.7325719485	15.840004005	0.01710871801893966	-0.0144175771385758	0.1370204420178397	0.2485392225849842	0.020139503156763	Specific	-0.0060736352898911	0.1139998553032861	0.2315618525491595	0.0306015073174607	Specific	-0.0144175771385758	0.1370204420178397	0.2485392225849842	0.020139503156763	Specific	0.0777917178691783	0.2105899595000315	0.3382470125858442	0.113460219411104	Unspecific	0.0356165152573218	0.2013165614294573	0.3057825658385231	0.0457721617651799	Specific	0.0449162655611709
		1048	104808	1	15	15/11/2017	Wistar	Wistar	Male	1-2	8wk	300-350	310	Charles River	breeding subsidary		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.37 / 0.1				ventilated	60.0	50-70bpm		Heart rate  >300bpm	36.5-37.5°C	>97%		Bruker	Advance III	9.4	transmit/recieve coil T+R for dual coil	RT-phased array		TurboRARE	T2	4.7	0.033	GE-EPI	1.0	0.015	60.0	0.36mmX0.36mm	24.0	1	0.0	600.0		mapshim	3rd	300kHz	no	LR							31.883237675	14.167296995	0.0183332061614573	-0.0057141118041337	0.0306851197015546	0.1981580372741454	-0.1755150074513742	Specific	0.0619314125436427	0.0466930999215051	0.1911374542867238	-0.1183235646439009	Specific	-0.0059747707724849	0.0135710921960526	0.2139448619950276	-0.1911257829258537	Specific	-0.009714946414717	0.0661913666946969	0.6777889881862081	-0.0090188982268309	Specific	-0.011870242075268	0.0537250648097488	0.6532615716432981	-0.0764813446313853	Specific	0.0630779848052261
		1049	104900	1	3	session 2	Wistar	Whistar	Male	2-4	98	350-400	382	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	50.0	50			36.5		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.4	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						14.36890278	9.031891885	0.01316427265815014	0.0085523970093485	0.0709249868434955	-0.0680128911962928	-0.1076756215678887	Spurious	0.0324488493720965	0.0386670094971767	-0.0331327907026922	-0.0593556036964366	No	0.0085523970093485	0.0709249868434955	-0.0680128911962928	-0.1076756215678887	Spurious	0.0454991110667083	0.0776289533666661	-0.074461890469417	-0.0380772148906097	No	0.0360718138379878	0.0824861792358362	-0.0789393138084628	-0.0444773661587515	No	0.0368759830355747
		1049	104900	2	3	session 3	Wistar	Whistar	Male	4-6	133	350-400	390	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	50.0	51			37		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.14	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						12.292184299	7.59497779	0.012685175606368462	0.0382329510103014	-0.005766214814118	-0.0078426000842862	-0.0231672184498743	No	0.046786452103226	0.045928787987224	0.0582268372717196	-0.0328684452009123	No	0.0382329510103014	-0.005766214814118	-0.0078426000842862	-0.0231672184498743	No	0.045131264682804	-0.0533330330607272	0.0186931454098236	-0.0227508956639314	No	0.0325961901957548	-0.0548142804872228	0.0098222514823733	-0.0426704425718273	No	0.0280222169137944
		1049	104901	1	4	session 2	Wistar	Whistar	Male	2-4	98	350-400	383	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	100.0	95	free-breathing	60.0	60			36.8		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.5	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented								0.013221687590850071	0.0798827506562682	-0.0127845233239003	0.0528112897097737	0.0564863793165198	No	0.0346492758198913	-0.0094683060710922	0.0159590483881568	0.0015092387551999	No	0.0798827506562682	-0.0127845233239003	0.0528112897097737	0.0564863793165198	No	0.071263546204207	-0.0139597367828936	0.0594845321751261	0.0757972685438952	No	0.0758413161734777	-0.0111310402748977	0.0561984471411835	0.0744328224671022	No	0.0308612966042338
		1049	104901	2	4	session 3	Wistar	Whistar	Male	4-6	133	350-400	374	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	100.0	95	free-breathing	40.0	43			37		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.15	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						13.24462669	7.67341282	0.012576045500392992	0.0327465830341724	0.0444796980467022	-0.0163162993213882	-0.1608603065543201	Spurious	-0.0069951745414685	0.0486472933379339	-0.0239342864956337	-0.0200832515439594	No	0.0327465830341724	0.0444796980467022	-0.0163162993213882	-0.1608603065543201	Spurious	0.0092457109474317	-0.0024679290228582	-0.0138531660540353	-0.133366878393814	Spurious	-0.0008291561676312	-0.0093969455872024	-0.0268789389941505	-0.1425085790863109	Spurious	0.028775317038974
		1049	104902	1	5	session 2	Wistar	Whistar	Male	2-4	98	350-400	352	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	60.0	58			37		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.6	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						12.29530451	8.77560588	0.012585749203142314	0.0882951506180948	0.1199464284221197	0.0500429134994894	0.0503038611447999	No	0.0728043869061992	0.0678589102893005	0.0829583357401439	0.025161556463352	No	0.0882951506180948	0.1199464284221197	0.0500429134994894	0.0503038611447999	No	0.1051512116929781	0.0718808664497219	0.062578896972041	0.0476629615524024	No	0.096736026797983	0.088786747791573	0.0561082859575064	0.0425636114739387	No	0.0330445739958591
		1049	104902	2	5	session 3	Wistar	Whistar	Male	4-6	133	300-350	343	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	100.0	95	free-breathing	60.0	64			37		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.16	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						13.1634745145	8.635838125	0.01216635695373901	0.102095706327762	0.00056250457983	-0.0143640512830128	0.0329330927465827	No	0.0713591939488895	0.0498552624995503	-0.0177342050334569	0.0095412780212081	No	0.102095706327762	0.00056250457983	-0.0143640512830128	0.0329330927465827	No	0.1056493271318641	0.007244047805579	-0.0210976661285126	0.0095638695345331	No	0.0952891538409843	0.0091010357166544	-0.0276601085927865	0.0031361383214981	No	0.0297239713316001
		1049	104903	1	6	session 2	Wistar	Whistar	Male	2-4	98	400-450	402	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	60.0	55			37		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.7	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						13.8239625125	8.77495326	0.013611945217799163	-0.0062633457910461	-0.0284939133997984	-0.0312860381479989	-0.0944794021023977	No	0.0254630543310307	0.010066816558649	-0.0268907666232165	-0.0672114661275712	No	-0.0062633457910461	-0.0284939133997984	-0.0312860381479989	-0.0944794021023977	No	0.0081424718172355	0.001910349983603	-0.0333730849110661	-0.0625416977764908	No	0.0064571628109122	0.0022733076136174	-0.0540648152718401	-0.074844778699597	No	0.0355435130472943
		1049	104903	2	6	session 3	Wistar	Whistar	Male	4-6	133	400-450	401	javier labs	subsidiary		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	40.0	41			36.9		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.17	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						13.3287333175	8.965284765	0.013040748022340284	-0.0644489353695288	-0.0091152853051007	-0.0072739976568871	-0.0589995096465462	No	-0.0382005273801561	-0.0126818202211031	-0.045500366205484	-0.0487559489839686	No	-0.0644489353695288	-0.0091152853051007	-0.0072739976568871	-0.0589995096465462	No	-0.0358547849876407	-0.0364040433661442	0.0236660405679448	-0.0626821385649068	No	-0.0487567086290678	-0.0404284252979493	0.0137308321975387	-0.0644916867677838	No	0.0295255100657612
		1049	104904	1	7	session 2	Wistar	Whistar	Male	2-4	98	350-400	380	-	inhouse		resting-state	isoflurane	3	isoflurane / medetomidine	0.5	i.v.	90.0	90	free-breathing	60.0	62			37.2		Air mixture N2/O2 1:1	Bruker	Avance III	9.4	T/R	RT-volume		TurboRARE	T2	2.242	0.019	GE-EPI	1.0	0.015	90.0	0.4 x 0.8	34.0	0.8	0.0	720.0	1.19	mapshim	3rd	300kHz	yes	LR	not segmented						13.229824453	8.804845785	0.011870141023854239	-0.029401452605155	-0.0004675624446054	-0.044318606199406	-0.0234131132491723	No	0.0277381163364166	-0.006666137358727	0.0204061671242328	-0.0170198559634501	No	-0.029401452605155	-0.0004675624446054	-0.044318606199406	-0.0234131132491723	No	-0.0112625480782621	0.01669698747484	-0.023889937747323	-0.0155033142748318	No	-0.0100911216005328	0.0132980028757224	-0.0243843627104707	-0.0104865089283237	No	0.0271190061927539
